target,feature,block,hgb_importance,perm_importance_mean,perm_importance_std
is_walk,cum_career_ops_vs_lhp,batter_career_splits,0.0,-3.9908925229803496e-05,0.00011888775846547683
is_walk,p_pct_in_zone,pitcher_profile,0.0,-4.196944039116524e-05,2.962957920273822e-05
is_walk,times_thru_order,context,0.0,-4.27828016390297e-05,6.080799998939062e-05
is_walk,bpt_whiff_vs_fastball,batter_pitch_type,0.0,-4.484331680032483e-05,0.0001442227696644172
is_walk,bpt_ev_vs_rhp,batter_pitch_type,0.0,-4.836788220790034e-05,0.00019160757872935277
is_walk,bpt_ev_vs_lhp,batter_pitch_type,0.0,-6.306260875306169e-05,0.00011087394412421129
is_walk,p_whiff_rate,pitcher_profile,0.0,-7.11962212320616e-05,0.0002552073973085824
is_walk,cum_career_pa_vs_lhp,batter_career_splits,0.0,-7.829957613023631e-05,9.815164191983181e-05
is_walk,roll_ba_10,batter_rolling,0.0,-8.079388395716424e-05,0.0001170239385245339
is_walk,p_roll_hit_allowed_30,pitcher_rolling,0.0,-9.34823194242318e-05,0.00021931053622576663
is_walk,roll_ev_10,batter_rolling,0.0,-0.0001031884303157815,0.00013279029604690645
is_walk,bpt_ba_vs_breaking,batter_pitch_type,0.0,-0.00014342270004479295,0.00019580015360529742
is_walk,p_pct_fastball,pitcher_profile,0.0,-0.00015524355018086132,0.00013337709274028004
is_walk,p_bb_rate,pitcher_profile,0.0,-0.00016527500557144136,0.00023900845356143252
is_walk,p_spin_breaking,pitcher_profile,0.0,-0.00019189903041914036,4.12272091110804e-05
is_walk,p_pfx_z_breaking,pitcher_profile,0.0,-0.000267541626472978,7.793557136195619e-05
is_walk,roll_la_30,batter_rolling,0.0,-0.00029665995914749386,4.323989009424422e-05
is_walk,roll_hr_rate_100,batter_rolling,0.0,-0.00033228518180521415,5.029166058718526e-05
is_walk,pitcher_age,context,0.0,-0.00044116714085626894,0.00015520628203877018
