target,feature,block,hgb_importance,perm_importance_mean,perm_importance_std
is_hr,p_pfx_z_breaking,pitcher_profile,0.0,-0.0006560824742267047,0.0005723673377640384
is_hr,pitcher_age,context,0.0,-0.0006630927835050704,0.0006093356836089708
is_hr,bpt_ev_vs_lhp,batter_pitch_type,0.0,-0.0006648797250858429,0.0011165936691754415
is_hr,cum_career_hr_vs_rhp,batter_career_splits,0.0,-0.0006864604810995712,0.0007810315326264607
is_hr,bvp_bb_rate,bvp_matchup,0.0,-0.0008228178694157818,0.0008714578683237515
is_hr,roll_hr_rate_10,batter_rolling,0.0,-0.0008826116838487108,0.0006461660198024069
is_hr,bpt_whiff_vs_offspeed,batter_pitch_type,0.0,-0.0009492783505153479,0.001387664533547579
is_hr,pitcher_rest_days,context,0.0,-0.0011090034364260814,0.0010326198806228908
is_hr,cum_career_ba_vs_rhp,batter_career_splits,0.0,-0.0011480412371133396,0.000936558870756422
is_hr,bpt_whiff_vs_breaking,batter_pitch_type,0.0,-0.0011914776632301783,0.0011118076573451386
is_hr,cum_career_pa_vs_rhp,batter_career_splits,0.0,-0.0012100343642610588,0.0003691709825666509
is_hr,p_arm_angle,pitcher_profile,0.0,-0.0013461168384878875,0.0012753946241975678
is_hr,bpt_ba_vs_offspeed,batter_pitch_type,0.0,-0.001387628865979229,0.0008281084797202311
is_hr,bpt_ev_vs_rhp,batter_pitch_type,0.0,-0.0014486597938143443,0.002992828543344858
is_hr,bpt_ev_vs_breaking,batter_pitch_type,0.0,-0.0015835051546390533,0.0008237288160468099
is_hr,cum_career_pa_vs_lhp,batter_career_splits,0.0,-0.0018217182130583654,0.0010713210706678308
is_hr,cum_career_ops_vs_lhp,batter_career_splits,0.0,-0.0023862542955325862,0.0013829710995698064
